timestamps,video_index,fer,valence,arousal,eyebrow,blinks,yawn,smiles,pitches
23.5,2,neutral,-0.13639599084854126,0.018286533653736115,0.09053574604251853,0.22634550478090765,0.12549019607843137,0.30327868852459017,329.3186950683594
23.533333333333335,2,surprised,0.16799800097942352,0.6284025311470032,0.08943612159665798,0.2436311533810518,0.13671875,0.3077189419540059,0.0
23.566666666666666,2,surprised,0.16891616582870483,0.627339243888855,0.08916079168236939,0.27126914878358965,0.12156862745098039,0.31176717907981305,0.0
23.6,2,surprised,0.16790613532066345,0.6279292106628418,0.08871775917419487,0.2714282619107214,0.12840466926070038,0.30123159184898274,0.0
23.633333333333333,2,surprised,0.16904222965240479,0.6267659664154053,0.10153794497153404,0.28431870392021097,0.1328699324351168,0.3077189419540059,2303.414306640625
23.666666666666668,2,surprised,0.16887660324573517,0.6271034479141235,0.08074590481653543,0.28125071744562785,0.1323529288069646,0.31051005335771703,2297.829833984375
23.7,2,surprised,0.17000387609004974,0.62632155418396,0.08739172835533825,0.2570926601512299,0.12947116877818962,0.305581322352039,2212.31494140625
23.733333333333334,2,neutral,-0.13466566801071167,0.017788060009479523,0.0967741935483871,0.26434980715070816,0.12409155498900869,0.314619503276309,2207.7822265625
23.766666666666666,2,neutral,-0.13449198007583618,0.017652876675128937,0.08309800806967842,0.29347484822232756,0.1323529288069646,0.3044504729114895,2233.841552734375
23.8,2,neutral,-0.133506178855896,0.017502732574939728,0.076,0.26735245402065766,0.1284636110445072,0.3082336775889357,2229.737060546875
23.833333333333332,2,neutral,-0.1342412233352661,0.0178418830037117,0.084,0.24001903678846886,0.11196911196911197,0.3041052449399714,2219.20703125
23.866666666666667,2,surprised,0.17092052102088928,0.6249914169311523,0.09172003532447282,0.27874029743477413,0.11811023622047244,0.30278884462151395,2211.47119140625
23.9,2,surprised,0.16920074820518494,0.6263613700866699,0.088,0.2717371430913879,0.11790820688919929,0.30402631465055785,607.4561767578125
23.933333333333334,2,neutral,-0.13380944728851318,0.01734984666109085,0.08739172835533825,0.2648640593597098,0.11067193675889328,0.3055555555555556,595.4307250976562
23.966666666666665,2,neutral,-0.13375616073608398,0.017460770905017853,0.08764940239043825,0.29362090018605347,0.10637209516619131,0.30677290836653387,421.227783203125
24.0,2,neutral,-0.13351589441299438,0.017197974026203156,0.08433734939759036,0.2856958879186823,0.11155378486055777,0.2891566265060241,414.6852722167969
24.033333333333335,2,neutral,-0.1341189742088318,0.017723925411701202,0.08511658316448842,0.27577718136774865,0.1062992125984252,0.29962249574216016,410.28070068359375
24.066666666666666,2,neutral,-0.13449209928512573,0.017631836235523224,0.088,0.26365658835909594,0.11904761904761904,0.30802597293085526,394.0522766113281
24.1,2,neutral,-0.13445448875427246,0.017726726830005646,0.08,0.284944197839897,0.09850390553698271,0.3000266654815868,257.2880554199219
24.133333333333333,2,neutral,-0.1337643265724182,0.017607517540454865,0.08502024291497975,0.2466369879154291,0.1111111111111111,0.29959514170040485,256.85174560546875
24.166666666666668,2,neutral,-0.13501054048538208,0.017631180584430695,0.10080645161290322,0.2975354576063407,0.1067193675889328,0.31051005335771703,257.2608337402344
24.2,2,neutral,-0.13465344905853271,0.017742760479450226,0.09245674243551276,0.28961738483718225,0.10980392156862745,0.3093412435606701,258.03070068359375
24.233333333333334,2,neutral,-0.13535451889038086,0.017644710838794708,0.09968124305336099,0.26092810826904533,0.11023622047244094,0.306798777819577,257.29937744140625
24.266666666666666,2,neutral,-0.13524097204208374,0.018043287098407745,0.09163346613545817,0.25724069008925887,0.10987392726370118,0.3107825099323728,256.078857421875
24.3,2,neutral,-0.13551545143127441,0.018194623291492462,0.08,0.2738433406651478,0.11074249585867114,0.312,256.54632568359375
24.333333333333332,2,surprised,0.17035049200057983,0.6267895698547363,0.08376014359214597,0.27078856533883566,0.12506102026236032,0.306798777819577,258.7169494628906
24.366666666666667,2,surprised,0.17009678483009338,0.6264611482620239,0.09163346613545817,0.25690381566347126,0.1323529288069646,0.3068763730940512,258.4454345703125
24.4,2,surprised,0.17131385207176208,0.6263065934181213,0.08809086218218096,0.2717236741086272,0.14013185296007086,0.30402631465055785,258.6410217285156
24.433333333333334,2,surprised,0.17290541529655457,0.6261645555496216,0.08074590481653543,0.26477568236471116,0.138996138996139,0.31058858728470506,331.8495178222656
24.466666666666665,2,surprised,0.17287038266658783,0.6255329847335815,0.092,0.2713847753480084,0.1343183765743916,0.32022492095400695,330.74505615234375
24.5,2,neutral,-0.13244253396987915,0.018541701138019562,0.09172003532447282,0.26418704995048486,0.11203566122430045,0.32293042436907476,328.8227233886719
24.533333333333335,2,neutral,-0.13259226083755493,0.018081314861774445,0.08376014359214597,0.25418682664064407,0.11857707509881422,0.3188246856373316,341.9866638183594
24.566666666666666,2,neutral,-0.13302963972091675,0.01833678036928177,0.09282955188081723,0.26384607979876196,0.10807404868885037,0.3306697473156598,356.98675537109375
24.6,2,neutral,-0.13336658477783203,0.018345363438129425,0.0931174089068826,0.2503362732952843,0.11155378486055777,0.3320084912319175,256.2802429199219
24.633333333333333,2,disgust,-0.652970552444458,0.42364418506622314,0.0844329158298339,0.2785874533932172,0.12506501951024857,0.3172944934153202,256.9193115234375
24.666666666666668,2,disgust,-0.6539191603660583,0.42527294158935547,0.08906882591093117,0.2784704947377902,0.1366052317405217,0.32803517245270686,259.2832946777344
24.7,2,disgust,-0.6524088978767395,0.4247143864631653,0.08072189253912361,0.24063186188444063,0.152,0.3253012048192771,256.5919189453125
24.733333333333334,2,disgust,-0.6540363430976868,0.42582041025161743,0.08952323392498064,0.24419362530823158,0.164,0.3374228612918233,256.4820251464844
24.766666666666666,2,disgust,-0.6534262299537659,0.42604202032089233,0.09764562723141718,0.22242950800901878,0.1383399209486166,0.34968801898547264,257.67071533203125
24.8,2,disgust,-0.6532908082008362,0.4251207709312439,0.08546258553507577,0.21352549199872373,0.1422924901185771,0.3414876104474369,258.9369201660156
24.833333333333332,2,disgust,-0.6534996628761292,0.42607176303863525,0.08240734318724603,0.20751651893562276,0.10850808101290198,0.3415885756287594,254.41786193847656
24.866666666666667,2,disgust,-0.6523076891899109,0.42577478289604187,0.07755102040816327,0.25513188286022087,0.14580520733092395,0.3469387755102041,252.7470703125
24.9,2,disgust,-0.6513344049453735,0.42484915256500244,0.07797662946901822,0.2606095565079687,0.13360323886639677,0.340188622449953,360.1083068847656
24.933333333333334,2,disgust,-0.6464802622795105,0.42436522245407104,0.08979591836734693,0.25065691707488097,0.12711526573172807,0.34285714285714286,360.10760498046875
24.966666666666665,2,disgust,-0.6447592377662659,0.42420074343681335,0.08140237558740157,0.24766167396756916,0.13114754098360656,0.33739837398373984,360.72308349609375
25.0,2,neutral,-0.13341951370239258,0.018027789890766144,0.08581141241481077,0.23683185512008986,0.12301910671970193,0.33471876462972905,360.56195068359375
25.033333333333335,2,neutral,-0.13419532775878906,0.01787758618593216,0.08140237558740157,0.2572780401053726,0.13194419376034072,0.32116393845697044,360.06829833984375
25.066666666666666,2,neutral,-0.13430356979370117,0.018186338245868683,0.08477337113559935,0.2334947699543577,0.11389370509042195,0.3185483870967742,255.16903686523438
25.1,2,neutral,-0.1335204839706421,0.017865248024463654,0.08952323392498064,0.2676624754883701,0.12711526573172807,0.3292933845703843,3517.603515625
25.133333333333333,2,neutral,-0.13342183828353882,0.01806212216615677,0.08906882591093117,0.24320014358630143,0.12195121951219512,0.32388663967611336,3520.766845703125
25.166666666666668,2,neutral,-0.13387447595596313,0.017809279263019562,0.08546258553507577,0.26056060020332317,0.12251698791676437,0.3292933845703843,3520.024169921875
25.2,2,neutral,-0.1342572569847107,0.018023617565631866,0.08074590481653543,0.2603999133368171,0.12201895138051735,0.3185739066952207,3521.68310546875
25.233333333333334,2,neutral,-0.13416314125061035,0.01807320863008499,0.08511658316448842,0.23640646098967433,0.12653061224489795,0.31983805668016196,3605.223388671875
25.266666666666666,2,neutral,-0.1342431902885437,0.01795906573534012,0.08173463018163586,0.22305469962315064,0.12608180828675467,0.3306122448979592,3637.508056640625
25.3,2,neutral,-0.13370704650878906,0.017999179661273956,0.07734267313187174,0.2261970643946155,0.11843769900854619,0.32116393845697044,3641.53173828125
25.333333333333332,2,neutral,-0.13261771202087402,0.01787251979112625,0.07358267909110182,0.2737172936685405,0.12659642791241488,0.3265561214525651,3559.712890625
25.366666666666667,2,neutral,-0.13317865133285522,0.017856545746326447,0.08511658316448842,0.26451461070685867,0.11795624494753584,0.315815425072978,3733.760986328125
25.4,2,neutral,-0.13366663455963135,0.018077321350574493,0.09358426368472632,0.2406217986216258,0.12054884353255932,0.32926829268292684,184.0102081298828
25.433333333333334,2,neutral,-0.13316309452056885,0.017908699810504913,0.07702954490056861,0.24330870832098292,0.1331255969291869,0.32793522267206476,185.1999053955078
25.466666666666665,2,surprised,0.1690414696931839,0.6273618936538696,0.09358426368472632,0.2982636061472036,0.12406449935416658,0.31709922761392506,415.9484558105469
25.5,2,surprised,0.168701171875,0.627174973487854,0.09435134781328966,0.28431870392021097,0.1328125,0.31560038210128616,331.63555908203125
25.533333333333335,2,surprised,0.1687849909067154,0.6269392967224121,0.11065573770491803,0.28127227438746627,0.12643678160919541,0.3155737704918033,341.2775573730469
25.566666666666666,2,surprised,0.16845501959323883,0.6282380819320679,0.11203319502074689,0.31855966379637035,0.13584905660377358,0.3070539419087137,172.528076171875
25.6,2,surprised,0.1657540202140808,0.6169022917747498,0.11881964422218332,0.30395258653531604,0.12739589027486853,0.3038267683948471,166.90782165527344
25.633333333333333,2,surprised,0.1558937430381775,0.6032598614692688,0.10687217057709261,0.31524923728441356,0.11654135338345864,0.2992925906599962,269.2369384765625
25.666666666666668,2,surprised,0.14181199669837952,0.5846487283706665,0.10996850696052438,0.3398871461689684,0.10566037735849057,0.3027834995663272,270.1263732910156
25.7,2,surprised,0.15263506770133972,0.5967567563056946,0.11892309941431892,0.4044302474032161,0.10687022900763359,0.3156802034697002,303.8527526855469
25.733333333333334,2,surprised,0.13152509927749634,0.5721100568771362,0.12011935416321184,0.3921376624432096,0.1111111111111111,0.31820864972195795,522.686767578125
25.766666666666666,2,fear,0.0890059769153595,0.7885981202125549,0.11164674451327518,0.451024953037574,0.125532882275431,0.30165289256198347,517.4835205078125
25.8,2,fear,0.06306372582912445,0.7715826034545898,0.11141552568461632,0.46549824511330373,0.12313700456601631,0.30864197530864196,259.284423828125
25.833333333333332,2,fear,0.12721353769302368,0.8119096755981445,0.10865337342004415,0.42971501219522634,0.109375,0.304195204140733,259.1282653808594
25.866666666666667,2,fear,-0.022619877010583878,0.7061246037483215,0.10119988805395669,0.40788342852795517,0.1141732283464567,0.29707112970711297,258.6061096191406
25.9,2,fear,-0.027288321405649185,0.701280415058136,0.0953999700877289,0.4316316366862091,0.10887096774193548,0.30994490235701116,257.77459716796875
25.933333333333334,2,surprised,0.1701071709394455,0.622004508972168,0.08716951698235119,0.35293155362912987,0.09349593495934959,0.32644628099173556,257.345703125
25.966666666666665,2,surprised,0.16781803965568542,0.6288857460021973,0.0936860899205676,0.3938451923565731,0.08870967741935484,0.3165681937873872,256.9851989746094
26.0,2,neutral,-0.1335093379020691,0.01814914494752884,0.08826369501978656,0.32467416923136505,0.10088706454190971,0.313919087563225,366.6503601074219
26.033333333333335,2,neutral,-0.13431107997894287,0.018555767834186554,0.09090832112911326,0.33847473937835404,0.10121457489878542,0.29655338640652623,367.0749816894531
26.066666666666666,2,neutral,-0.13459962606430054,0.01829434186220169,0.08340145743668788,0.335831920925869,0.1016260162601626,0.30716606677712444,365.25665283203125
26.1,2,neutral,-0.13445597887039185,0.01808059960603714,0.08340145743668788,0.30531582620774683,0.08870967741935484,0.3237578290976126,360.50927734375
26.133333333333333,2,neutral,-0.1333577036857605,0.017843730747699738,0.07894617014273884,0.30377253798248804,0.0975609756097561,0.3100275286264908,359.4034423828125
26.166666666666668,2,neutral,-0.1342182755470276,0.018374450504779816,0.08240734318724603,0.3130273414944732,0.08906882591093117,0.31697929895722987,244.9092254638672
26.2,2,neutral,-0.13376575708389282,0.01818764954805374,0.08575212646231296,0.29318262413397866,0.08952323392498064,0.3292933845703843,244.5544891357422
26.233333333333334,2,neutral,-0.13257545232772827,0.017921514809131622,0.07672679989776225,0.29705624844579326,0.09358426368472632,0.321285140562249,241.8737335205078
26.266666666666666,2,neutral,-0.13298183679580688,0.01804269105195999,0.08404391677182864,0.32628538360462717,0.08979591836734693,0.32270916334661354,0.0
26.3,2,neutral,-0.1329917311668396,0.018074341118335724,0.08506057705535883,0.32166755419533677,0.10129551419592554,0.31058858728470506,187.6571044921875
26.333333333333332,2,neutral,-0.13297128677368164,0.01814020425081253,0.0897996830665631,0.335660839094463,0.09274193548387097,0.32926829268292684,188.41404724121094
26.366666666666667,2,neutral,-0.13251423835754395,0.018071003258228302,0.07915013594664343,0.30900388102910137,0.10170728457883581,0.32806324110671936,186.718505859375
26.4,2,neutral,-0.13264161348342896,0.018111951649188995,0.08801084475846423,0.2890598144354858,0.08943612159665798,0.3307732784412401,186.81834411621094
26.433333333333334,2,neutral,-0.13277220726013184,0.018334634602069855,0.08764940239043825,0.2808690842835755,0.10441767068273092,0.3347561998023905,163.88156127929688
26.466666666666665,2,neutral,-0.1322091817855835,0.017807789146900177,0.0873015873015873,0.25652580056851093,0.09952330320622582,0.3256145226096974,3094.114013671875
26.5,2,neutral,-0.13239073753356934,0.01770532876253128,0.09172003532447282,0.17879522154363856,0.09991981039031438,0.3348747185527147,235.818359375
26.533333333333335,2,neutral,-0.1340838074684143,0.01785869151353836,0.08739172835533825,0.18840712653413988,0.1109539039337407,0.3299621667617048,190.85293579101562
26.566666666666666,2,neutral,-0.1339411735534668,0.017298348248004913,0.08697134659202568,0.20001142973928546,0.10427292691874422,0.32343424249670666,187.38790893554688
26.6,2,neutral,-0.13520050048828125,0.01781655102968216,0.09889324903712889,0.23022137681035398,0.11130535842157094,0.30953941762672815,184.26426696777344
26.633333333333333,2,neutral,-0.13608664274215698,0.01803172379732132,0.09952330320622582,0.23645888606811946,0.11388577919619727,0.32262661308218804,187.05026245117188
26.666666666666668,2,neutral,-0.13540583848953247,0.01795554906129837,0.09570049521485509,0.22226810355800738,0.11388577919619727,0.3278814268296396,262.9450378417969
26.7,2,neutral,-0.13578033447265625,0.017933733761310577,0.08342776206995492,0.22327586980311231,0.11051707754030078,0.3180797528151071,266.8837585449219
26.733333333333334,2,neutral,-0.13561642169952393,0.017889149487018585,0.10007996802557444,0.21262418061343502,0.11399562238234223,0.32461669704437573,186.24636840820312
26.766666666666666,2,neutral,-0.13544082641601562,0.01790458709001541,0.09570049521485509,0.22578768759401768,0.11817583480160342,0.31537079565200477,250.85279846191406
26.8,2,neutral,-0.13484615087509155,0.01779986172914505,0.0884446407451616,0.23567663358260643,0.11444442404526484,0.32592037855861017,257.2552185058594
26.833333333333332,2,neutral,-0.1351051926612854,0.017770059406757355,0.09245674243551276,0.23583589858253212,0.11444442404526484,0.3141784291663927,185.5552215576172
26.866666666666667,2,neutral,-0.13521629571914673,0.01774025708436966,0.10088706454190971,0.21541990813164308,0.11869931835969555,0.31071943305336264,1270.6282958984375
26.9,2,neutral,-0.1351662278175354,0.01784122735261917,0.10129551419592554,0.23003844821662595,0.12230098084259107,0.31643761991367014,310.2809143066406
26.933333333333334,2,neutral,-0.13554459810256958,0.017880208790302277,0.09358426368472632,0.21573179964892586,0.11478251761506497,0.3177239517019371,303.173583984375
26.966666666666665,2,neutral,-0.13461416959762573,0.017875559628009796,0.09725030080537905,0.22562365164426873,0.12278438392892543,0.3038865425877766,329.4253234863281
27.0,2,neutral,-0.13504397869110107,0.017819292843341827,0.09349593495934959,0.20710309989234904,0.11837241242813314,0.30937069252748695,332.90203857421875
27.033333333333335,2,neutral,-0.13504540920257568,0.01770729571580887,0.09725030080537905,0.23836313772431392,0.11790820688919929,0.32429124525507347,331.7676696777344
27.066666666666666,2,neutral,-0.13535910844802856,0.017825670540332794,0.09358426368472632,0.22862402020933165,0.11837241242813314,0.3213696809114207,249.7066650390625
27.1,2,neutral,-0.13545018434524536,0.01777542382478714,0.09844600122511732,0.23059727419598014,0.12230098084259107,0.31171798147223634,256.6436462402344
27.133333333333333,2,neutral,-0.13543516397476196,0.017867393791675568,0.10576920188014381,0.24320932876366327,0.12573505523044234,0.31343018741790624,229.33779907226562
27.166666666666668,2,neutral,-0.1351999044418335,0.017816908657550812,0.09358426368472632,0.23866780085763584,0.11837241242813314,0.31343018741790624,259.3822021484375
27.2,2,neutral,-0.13470381498336792,0.01787514239549637,0.10204081632653061,0.23175436421938878,0.12573505523044234,0.3145241608050365,298.7166748046875
27.233333333333334,2,neutral,-0.13520973920822144,0.01806975156068802,0.0975609756097561,0.23845623342175182,0.12573505523044234,0.313245607305829,350.9743347167969
27.266666666666666,2,neutral,-0.13528966903686523,0.018222279846668243,0.10254095084587544,0.23290202625839315,0.12524390267094843,0.3158131942509587,300.0847473144531
27.3,2,neutral,-0.1354968547821045,0.018033809959888458,0.10655737704918032,0.2220373403661444,0.12134550442975833,0.3155737704918033,188.8297576904297
27.333333333333332,2,neutral,-0.13613343238830566,0.01836884766817093,0.10212241635262698,0.2539485635159513,0.14084184669781208,0.3145241608050365,258.58294677734375
27.366666666666667,2,neutral,-0.13756370544433594,0.018202610313892365,0.11382113821138211,0.21907051234984243,0.1333909909936859,0.30918368893994175,261.08740234375
27.4,2,neutral,-0.1366715431213379,0.01835126429796219,0.11389370509042195,0.21544165176703484,0.13802006411778034,0.31730760564043137,259.5583801269531
27.433333333333334,2,neutral,-0.13543415069580078,0.01782894879579544,0.10569105691056911,0.22832995701512873,0.12704611582208034,0.3171773854167668,258.02374267578125
27.466666666666665,2,neutral,-0.13398605585098267,0.017834730446338654,0.10254095084587544,0.1928738219432053,0.12152494752877437,0.32400385862380937,258.0060119628906
27.5,2,neutral,-0.13430601358413696,0.01770830899477005,0.10931174089068826,0.23292070963378866,0.12876481559744096,0.32816006686897886,255.32333374023438
27.533333333333335,2,neutral,-0.13372433185577393,0.01773882657289505,0.102880658436214,0.21008357694949542,0.13259095597766407,0.33343492837785427,258.3038330078125
27.566666666666666,2,neutral,-0.13405728340148926,0.017866559326648712,0.10663616255129252,0.23986247644387698,0.1333086714098108,0.3278944662126166,259.23907470703125
27.6,2,neutral,-0.13433974981307983,0.017853327095508575,0.10931174089068826,0.2329224956556338,0.13623509092741123,0.3241142924635698,257.6930236816406
27.633333333333333,2,neutral,-0.13412714004516602,0.01834023743867874,0.10576920188014381,0.1898058238479558,0.14572248443560432,0.32124110731919264,257.5232238769531
27.666666666666668,2,neutral,-0.13413220643997192,0.0188223198056221,0.10620091290822603,0.21618943730390416,0.14084184669781208,0.32255229551233217,259.0178527832031
27.7,2,surprised,0.17121487855911255,0.6264034509658813,0.10204081632653061,0.23687972988069086,0.1570587011333395,0.31839351017561457,271.60797119140625
27.733333333333334,2,neutral,-0.13328224420547485,0.018781252205371857,0.1016260162601626,0.24339401712390096,0.12896542202514982,0.32124110731919264,262.0006408691406
27.766666666666666,2,neutral,-0.13242769241333008,0.01789207011461258,0.10983135029354713,0.19968147258193936,0.12806248474865697,0.32543183023781197,259.6474914550781
27.8,2,neutral,-0.13250964879989624,0.017740853130817413,0.10655737704918032,0.22852480988122226,0.11074249585867114,0.32387423114967784,257.6526794433594
27.833333333333332,2,neutral,-0.1326727271080017,0.017448194324970245,0.0975609756097561,0.24790979036304367,0.12456275035558895,0.33343246592536385,257.6908264160156
27.866666666666667,2,neutral,-0.13316470384597778,0.017582304775714874,0.10129551419592554,0.19244452790717265,0.112975207468725,0.3320084912319175,259.0757141113281
27.9,2,neutral,-0.13333278894424438,0.017554886639118195,0.10170728457883581,0.23324912454270022,0.12103492757906156,0.3293686487634902,259.3840637207031
27.933333333333334,2,neutral,-0.13378286361694336,0.017524369060993195,0.0967741935483871,0.2371505862398256,0.10807404868885037,0.3226058457898324,258.1770324707031
27.966666666666665,2,neutral,-0.13398760557174683,0.017571397125720978,0.10938668895632628,0.21027180554457692,0.1120714058089752,0.32793522267206476,257.3773498535156
28.0,2,neutral,-0.1337485909461975,0.017524369060993195,0.10129551419592554,0.22694982120116375,0.10807404868885037,0.32398783844117496,257.3799743652344
28.033333333333335,2,neutral,-0.13384699821472168,0.017531640827655792,0.10236682615497512,0.23006188789683724,0.1076434747896916,0.32653061224489793,258.0693664550781
28.066666666666666,2,neutral,-0.13435125350952148,0.017744429409503937,0.09646917389127962,0.23605728644344426,0.09486166007905138,0.3172944934153202,256.602783203125
28.1,2,neutral,-0.13384932279586792,0.017713434994220734,0.1007223791484695,0.1891891891891892,0.112,0.3172690763052209,256.6981506347656
28.133333333333333,2,neutral,-0.13320016860961914,0.017759867012500763,0.09725030080537905,0.20610352130310894,0.10203617122555049,0.32398783844117496,257.5806579589844
28.166666666666668,2,neutral,-0.13257426023483276,0.01758302003145218,0.10088706454190971,0.23345176110117394,0.1024378884350999,0.3226058457898324,294.4672546386719
28.2,2,neutral,-0.13215088844299316,0.01762539893388748,0.11290322580645161,0.2270711352577003,0.0933456944092426,0.32663779275933286,295.51055908203125
28.233333333333334,2,neutral,-0.13239318132400513,0.017995424568653107,0.1053409864879165,0.19285714285714287,0.10901887724608482,0.336056776833152,259.4910583496094
28.266666666666666,2,surprised,0.1711767166852951,0.6265767812728882,0.10807404868885037,0.2022367524410444,0.1281416686419887,0.3200249990235138,259.6336669921875
28.3,2,neutral,-0.13156527280807495,0.017806775867938995,0.10048189560800645,0.2138935004672466,0.11790820688919929,0.32941520729975704,259.2906188964844
28.333333333333332,2,neutral,-0.131639301776886,0.017687924206256866,0.1007223791484695,0.22376785734078355,0.1146926334272483,0.3333333333333333,258.2961730957031
28.366666666666667,2,neutral,-0.13235479593276978,0.017627842724323273,0.09608329719571451,0.21342705490659625,0.10163759243170069,0.3360238086802779,257.15447998046875
28.4,2,neutral,-0.13241064548492432,0.017678625881671906,0.107864433232517,0.22322845554608606,0.10236220472440945,0.31874999902740414,257.5896301269531
28.433333333333334,2,neutral,-0.1325865387916565,0.017917104065418243,0.0975027901116785,0.22289158112029842,0.10203617122555049,0.32793522267206476,257.64556884765625
28.466666666666665,2,neutral,-0.1330876350402832,0.018119819462299347,0.1044948741466481,0.19882074489216434,0.09803921568627451,0.3333333333333333,257.2454528808594
28.5,2,neutral,-0.13289576768875122,0.0180744007229805,0.10389167179605815,0.24376468841189086,0.10196078431372549,0.32273375539567545,256.4359436035156
28.533333333333335,2,neutral,-0.13273441791534424,0.018148906528949738,0.10031948963187563,0.23401455542931443,0.10637209516619131,0.32009998437988085,255.65573120117188
28.566666666666666,2,neutral,-0.1324399709701538,0.01794237643480301,0.09671963517102246,0.2747441397128363,0.1024378884350999,0.3254003517904361,255.76377868652344
28.6,2,neutral,-0.13235652446746826,0.01772833615541458,0.09608329719571451,0.25649015036027,0.1103065017804874,0.3160253154416589,257.92376708984375
28.633333333333333,2,neutral,-0.1327974796295166,0.017901189625263214,0.10048189560800645,0.24324324324324326,0.09411764705882353,0.3253259943948375,255.17022705078125
28.666666666666668,2,neutral,-0.13314586877822876,0.0178263857960701,0.10048189560800645,0.23948948948948948,0.10163759243170069,0.3373493975903614,258.40533447265625
28.7,2,neutral,-0.1329098343849182,0.017783768475055695,0.09952330320622582,0.22673928786714898,0.09811761571134749,0.329388983642018,254.8637237548828
28.733333333333334,2,neutral,-0.13284790515899658,0.017762787640094757,0.09532073134495486,0.2300297308730655,0.09850390553698271,0.32142857142857145,255.1535186767578
28.766666666666666,2,neutral,-0.13326013088226318,0.017705567181110382,0.09570049521485509,0.2641716094970507,0.09375,0.3267903849308347,259.7559814453125
28.8,2,neutral,-0.1326879858970642,0.017505832016468048,0.10366224566739193,0.21936991061023664,0.09494396956098272,0.32273375539567545,184.61341857910156
28.833333333333332,2,neutral,-0.13280051946640015,0.01768554002046585,0.09126984126984126,0.24680930930930933,0.10163759243170069,0.32152653807864523,183.27821350097656
28.866666666666667,2,neutral,-0.1329810619354248,0.01782727986574173,0.10721631814370076,0.23640016179425588,0.09811761571134749,0.32936507936507936,179.2076873779297
28.9,2,neutral,-0.13289737701416016,0.017698533833026886,0.099285682565054,0.24361746714957716,0.09419931097619069,0.3294606860664733,208.5
28.933333333333334,2,neutral,-0.132826030254364,0.01741994172334671,0.0992063492063492,0.22507926490394825,0.10980392156862745,0.3294606860664733,203.40869140625
28.966666666666665,2,neutral,-0.13330084085464478,0.01778668910264969,0.0984251968503937,0.21052631578947367,0.10617244212298732,0.3347382919527555,202.20343017578125
29.0,2,neutral,-0.13339412212371826,0.017364628612995148,0.09570049521485509,0.24686268383116977,0.11379308336115222,0.3348747185527147,196.832763671875
29.033333333333335,2,neutral,-0.13340401649475098,0.01774967461824417,0.0992063492063492,0.26414052340352484,0.11379308336115222,0.3254935976890457,194.73770141601562
29.066666666666666,2,neutral,-0.13310521841049194,0.017268605530261993,0.10358565737051793,0.26375908621487176,0.1172525860922159,0.3188246856373316,181.7911834716797
29.1,2,neutral,-0.13317632675170898,0.01775229722261429,0.099285682565054,0.2701810808443277,0.11334857912927272,0.3174851180788827,185.05450439453125
29.133333333333333,2,neutral,-0.1339384913444519,0.017973430454730988,0.0992063492063492,0.24399382743157044,0.11310849691633178,0.3254935976890457,3327.82373046875
29.166666666666668,2,neutral,-0.1331554651260376,0.0177578404545784,0.10317460317460317,0.25746067241042014,0.11790820688919929,0.3254935976890457,3324.115478515625
29.2,2,neutral,-0.1343846321105957,0.017052777111530304,0.0992063492063492,0.2409158880400164,0.11424108762635361,0.3294606860664733,262.56549072265625
29.233333333333334,2,neutral,-0.13387387990951538,0.017246969044208527,0.09494396956098272,0.25410022070462523,0.11399562238234223,0.3242070617298004,257.5328369140625
29.266666666666666,2,neutral,-0.13300377130508423,0.01707286387681961,0.09494396956098272,0.2602676647853876,0.11008367723622117,0.32827746708057104,255.70587158203125
29.3,2,neutral,-0.13343924283981323,0.016681738197803497,0.09532073134495486,0.21352720262767538,0.10987392726370118,0.3373249291643398,202.42726135253906
29.333333333333332,2,neutral,-0.13222718238830566,0.017152316868305206,0.09494396956098272,0.2599104637710171,0.10307039375814465,0.3242070617298004,197.4635467529297
29.366666666666667,2,neutral,-0.13255351781845093,0.01693154126405716,0.10276679841897234,0.2501598796613851,0.09913132529145018,0.33222748757601345,406.3105773925781
29.4,2,neutral,-0.13229840993881226,0.01727176457643509,0.09419931097619069,0.24069249240547186,0.10617244212298732,0.33335640058593585,186.6900177001953
29.433333333333334,2,neutral,-0.13192003965377808,0.01743418723344803,0.08739172835533825,0.28629086455702746,0.10226199851298273,0.3375116059518241,186.70777893066406
29.466666666666665,2,neutral,-0.13171517848968506,0.017179913818836212,0.09419931097619069,0.2765686802910803,0.09889324903712889,0.33335640058593585,258.3133850097656
29.5,2,neutral,-0.13177788257598877,0.017309017479419708,0.09135606693032808,0.2540424781317175,0.09519047097859522,0.34129291173404,256.8824462890625
29.533333333333335,2,neutral,-0.13141947984695435,0.017182596027851105,0.08670360451002063,0.2696547761832288,0.09570049521485509,0.3346688273598962,256.843505859375
29.566666666666666,2,neutral,-0.13279598951339722,0.01753348857164383,0.10203617122555049,0.26017552007856076,0.09811761571134749,0.3294351065492921,257.326904296875
29.6,2,neutral,-0.13076835870742798,0.01707518845796585,0.08704630650413138,0.2789231427459046,0.10366224566739193,0.3320393366405908,256.8429260253906
29.633333333333333,2,neutral,-0.13211745023727417,0.017669446766376495,0.099285682565054,0.28923291776577686,0.09889324903712889,0.33739494506349166,335.01141357421875
29.666666666666668,2,neutral,-0.13130313158035278,0.017402000725269318,0.09099497575669041,0.2769448196818996,0.09532073134495486,0.3242070617298004,302.6998291015625
